customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4159-SWEEC,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.98,1529.2,No
6345-COGCO,Male,0,No,Yes,41,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,73.98,3028.85,No
1490-PMBTL,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,87.23,348.55,Yes
5064-NXJCK,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.9,61.07,Yes
6971-UZOFR,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.76,795.98,Yes
2676-OCOXX,Male,1,Yes,No,42,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,69.51,2917.47,Yes
1602-RZZHL,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,87.42,1932.61,Yes
6252-AHEQO,Male,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),98.53,190.58,Yes
4747-MQMYZ,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,95.98,3931.1,Yes
5120-BLSRJ,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.84,100.29,Yes
3922-ACQZO,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.82,18.0,Yes
5013-XOPDS,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.74,690.89,No
1551-FPCHE,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,60.28,246.13,Yes
2060-LYAGX,Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,67.53,570.67,No
3186-JCHAH,Female,0,No,No,50,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,71.05,3566.15,Yes
3646-TKGZP,Male,0,No,No,38,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,54.84,2081.77,No
3278-MJQCG,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.6,3468.11,Yes
8372-EYWSO,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.43,979.83,Yes
4808-EMJEW,Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,91.98,903.29,Yes
3365-AJRVH,Female,0,No,Yes,9,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.75,623.51,Yes
2907-CSSBQ,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.36,538.73,Yes
8966-PUJUP,Male,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),88.55,3551.65,Yes
1737-UDVRB,Male,1,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.04,624.74,Yes
8141-CUCBC,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.88,422.13,Yes
9045-GVUFH,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.89,172.71,Yes
8058-SLEEN,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,90.59,817.6,Yes
2370-QPDYH,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.05,580.31,Yes
5002-UEWXY,Female,0,Yes,No,20,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.78,1217.74,Yes
7822-RXHKN,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.24,83.16,No
9505-AKGJB,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.49,1521.24,No
3393-POIAI,Male,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.85,253.0,Yes
7410-EFHOP,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.07,329.09,No
6981-RLWDY,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,92.36,2684.16,Yes
2615-WKVXV,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.43,1081.74,No
3446-QOJDV,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),88.13,2298.66,No
4216-DVWVK,Male,1,No,Yes,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,68.35,4508.23,No
2961-NRFEB,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.26,4033.21,Yes
4448-MWNCW,Female,0,Yes,No,67,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.81,6029.47,Yes
4626-VWDMZ,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),86.14,2246.8,Yes
7812-HHWMW,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.27,1308.74,No
7263-QFBQL,Female,1,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.79,2026.52,Yes
5953-WFEEY,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,95.8,579.79,Yes
2352-VCWTE,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,84.61,86.85,Yes
1166-LGJHQ,Female,1,Yes,No,41,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,70.69,2880.44,No
8758-IWKMR,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.56,738.8,Yes
5744-JEKVO,Female,0,Yes,No,50,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),57.13,2840.97,Yes
1084-TXXNE,Female,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,92.24,4705.99,Yes
8194-XFZVO,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.49,963.4,Yes
7684-DJSIU,Male,1,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.46,60.38,Yes
7153-DVDFZ,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.45,260.44,Yes
6967-HPFQA,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),87.99,2816.99,Yes
7512-LLFGH,Male,0,No,Yes,26,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,61.69,1610.12,No
5656-UHKTR,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.18,5644.05,Yes
1408-MISGQ,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.01,2484.55,Yes
6031-HCPLO,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.33,22.93,No
6300-DWGKX,Male,1,No,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,87.1,5993.55,No
3764-KEHUQ,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,59.2,1656.09,Yes
4146-SRJEX,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.58,1245.09,Yes
6951-YYAQQ,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,55.5,3059.14,No
9664-AWVIY,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,77.24,238.44,No
9387-INOPP,Male,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),91.97,3684.77,No
6644-NVUIW,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.22,489.84,Yes
4496-UDJCU,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.35,1995.55,Yes
2672-SPPQR,Male,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.46,1150.71,No
8026-VOOKH,Female,0,No,Yes,20,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,71.85,1445.23,Yes
9309-PJIOV,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.35,5040.92,No
4812-TBVPR,Female,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,108.57,5326.81,Yes
1900-ASJUM,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.74,416.38,No
1950-XWWKO,Female,1,No,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.36,5554.06,Yes
1257-FUKOI,Female,0,Yes,No,21,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,67.98,1429.25,No
3425-DWXNV,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.63,275.39,Yes
6402-UQMHL,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.53,252.61,Yes
6099-LBJWI,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.93,760.37,Yes
4456-DWNPY,Male,1,No,No,5,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),65.26,324.2,No
8649-FCTSM,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,95.75,285.21,Yes
5112-NVKPK,Female,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.7,2952.34,Yes
5977-BWUHN,Female,1,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.54,1198.0,No
8329-MJHGM,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.98,2076.44,Yes
9921-XSXOV,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,67.2,199.27,No
7657-VESAG,Female,0,No,No,3,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.0,240.84,Yes
1256-GQYFT,Female,0,Yes,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.36,66.66,Yes
7867-OMLUB,Female,0,Yes,Yes,32,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.61,1865.07,Yes
5379-DJKUF,Female,0,No,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,60.78,2996.69,Yes
5324-FDFRM,Male,0,No,Yes,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.02,987.92,Yes
9310-CJDYO,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.6,77.43,Yes
7539-OUYZZ,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.38,1668.18,No
3441-LZVHU,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.03,1722.21,Yes
6794-GRCOB,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,100.27,4228.01,Yes
8391-OMXTJ,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.18,133.43,No
2399-XXXHP,Female,0,Yes,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.3,950.01,No
8864-PBIHK,Female,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,78.17,4139.59,Yes
9921-AUKRZ,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.36,90.06,Yes
6684-OXIIA,Male,0,No,No,70,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,50.35,3523.01,Yes
3758-LXJSP,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.16,4267.79,Yes
9229-KSYSR,Female,0,Yes,No,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.72,3057.66,No
4576-OPNHH,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.42,63.56,Yes
3923-BUTYL,Male,1,No,No,2,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,70.36,144.68,Yes
9422-FUDUI,Male,0,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.99,25.44,Yes
6444-JOHWD,Male,1,No,Yes,3,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,41.17,117.51,Yes
7405-MSJOC,Female,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),86.37,5080.82,No
8857-NCKJQ,Female,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.13,106.61,No
4960-BMSEP,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.96,567.91,Yes
1201-LTMUP,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.09,378.65,Yes
8545-AVIPS,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,91.37,5473.88,No
9622-RVLNC,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,90.29,1270.54,Yes
8523-FPMLV,Female,0,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.27,1154.22,No
2665-MCMYB,Male,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),65.98,509.39,No
1136-TAMBO,Male,1,No,No,58,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.01,3715.7,Yes
9760-YPKOF,Male,0,No,Yes,3,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.66,176.3,Yes
3061-FSEKD,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),88.1,1062.88,Yes
5313-IIQHO,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.19,6064.73,Yes
1259-ZTRIU,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.92,427.15,No
3280-UXDUG,Male,0,Yes,No,33,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,71.75,2371.83,Yes
9572-WHUAI,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.73,1093.85,Yes
3648-WLFME,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,78.53,5657.48,No
3932-SZAVX,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.43,895.14,No
5983-ZHZOS,Male,0,No,No,55,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.38,3322.99,Yes
3569-XPKLP,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.69,203.4,Yes
2103-TCIHJ,Male,1,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,102.44,708.64,Yes
5561-MMOMP,Female,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,68.01,282.06,No
6722-SJLNF,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.75,4714.53,Yes
9215-IGFVA,Female,1,No,No,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,63.14,258.8,Yes
6630-EKELC,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.41,1338.24,No
5661-BZBVL,Female,0,No,Yes,4,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.12,285.54,Yes
2281-IPYON,Female,1,No,Yes,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,53.45,112.59,Yes
9947-DDKUX,Male,1,No,Yes,3,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,84.73,271.51,Yes
6978-EBOKX,Female,0,No,Yes,22,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,70.05,1543.23,Yes
6680-POWCT,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.19,1346.82,Yes
3012-MPWLQ,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),96.98,93.47,No
6615-IFSWM,Male,0,No,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.91,3008.95,Yes
8623-LIVDM,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),85.68,1713.32,Yes
1996-XZRUN,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.94,2070.19,No
5984-BOHPC,Female,0,Yes,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.61,773.01,No
3519-TTWED,Male,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.77,1880.67,No
9715-SOYME,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.13,1437.0,No
1715-SBGWE,Male,0,Yes,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.34,589.99,No
1211-KRRGJ,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.47,712.61,Yes
4222-TNTTK,Male,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),104.35,5839.94,Yes
5929-MMIQO,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.62,5602.47,Yes
6813-ZWUVV,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,97.97,484.01,Yes
8160-JTLET,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.05,132.61,Yes
3921-FUTFL,Male,0,Yes,No,54,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),59.0,3181.15,No
3228-SBMVT,Male,0,No,No,61,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,46.31,2812.6,No
2996-ZCNHI,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.15,436.78,Yes
7862-WRHKE,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.49,4247.61,Yes
6310-OOZGU,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),67.72,1428.2,No
1063-RLLDK,Male,0,No,Yes,7,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,62.96,438.42,Yes
1436-FUJOA,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.08,186.78,Yes
5094-CYKRJ,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.31,1148.72,No
2076-IGKHB,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.63,498.45,No
